-72.165	-64.329	-62.789	-60.457	-54.217	-49.566	-47.24	-47.064	-48.159	-47.294	-44.156	-43.168	-43.095	-43.873	-45.297	-45.476	-44.457	-43.291	-42.383	-41.85	-41.563	-41.422	-41.3	-41.034	-40.865	-40.865	-41.213	-41.38	-41.28	-41.546	-42.079	-42.763	-43.411	-43.514	-43.024	-42.535	-41.85	-42.435	-45.127	-51.216	-57.294	-60.908	-62.526	-64.394	-68.677	-72.431	-74.001	-75.865	-77.752	-76.24	-72.306	-51.051	-45.168	-39.881	-39.639	-40.866	-41.804	-42.035	-42.047	-42.242	-42.171	-41.941	-42.07	-42.317	-42.464	-42.846	-42.693	-41.922	-41.061	-40.1	-39.383	-39.19	-39.461	-40.21	-41.625	-44.261	-48.153	-50.348	-51.258	-51.728	-52.422	-52.945	-53.235	-53.451	-53.025	-52.81	-52.151	-51.515	-51.027	-51.199	-51.471	-51.692	-52.126	-53.027	-53.423	-53.875	-54.668	-56.121	-57.993
-70.994	-66.437	-58.342	-54.102	-53.556	-53.925	-52.725	-50.889	-50.621	-48.636	-47.871	-46.27	-45.366	-45.222	-45.167	-44.382	-43.634	-43.479	-43.551	-43.564	-43.708	-44.225	-44.409	-44.585	-44.767	-44.361	-43.977	-43.753	-43.783	-44.05	-44.228	-43.858	-43.408	-42.776	-41.544	-40.126	-37.895	-38.931	-46.338	-54.058	-61.077	-67.312	-71.906	-75.291	-78.269	-78.337	-77.012	-77.547	-78.46	-78.966	-77.916	-49.855	-41.526	-42.681	-43.958	-45.637	-47.485	-47.599	-47.915	-48.017	-47.974	-47.652	-47.147	-46.365	-45.484	-43.842	-42.4	-41.191	-40.945	-40.824	-40.778	-41.195	-41.671	-41.826	-42.001	-42.369	-43.152	-43.814	-44.454	-45.345	-47.084	-48.869	-50.542	-52.051	-52.245	-52.345	-52.649	-52.866	-52.607	-52.777	-53.264	-53.46	-53.345	-53.9	-53.844	-54.298	-55.189	-56.692	-58.854
-66.522	-60.867	-55.605	-52.993	-50.873	-51.215	-52.03	-51.856	-51.615	-46.885	-42.981	-40.287	-38.877	-37.894	-37.673	-37.535	-37.653	-38.534	-39.371	-39.578	-39.844	-40.246	-40.024	-39.662	-39.384	-38.769	-38.379	-38.399	-38.222	-37.74	-37.235	-36.488	-35.85	-35.267	-34.384	-33.38	-32.586	-35.451	-41.793	-49.176	-57.644	-64.902	-72.601	-78.878	-83.539	-83.931	-82.263	-83.916	-82.946	-83.161	-81.832	-51.917	-39.627	-34.336	-34.483	-35.671	-37.607	-39.118	-39.581	-39.885	-40.071	-39.621	-38.805	-37.632	-36.272	-34.964	-33.766	-33.301	-33.93	-35.105	-36.083	-37.625	-39.595	-40.581	-41.19	-41.577	-41.829	-41.561	-42.182	-43.374	-45.111	-47.186	-49.083	-50.241	-50.742	-51.164	-51.146	-49.792	-48.554	-48.122	-48.105	-48.194	-49.046	-50.246	-51.866	-52.128	-51.843	-53.171	-56.208
-59.661	-51.919	-49.238	-46.068	-41.564	-39.634	-41.155	-44.257	-43.282	-39.984	-36.096	-33.499	-32.782	-33.135	-33.322	-32.738	-31.358	-30.334	-30.03	-30.029	-29.975	-30.26	-30.532	-30.501	-30.742	-31.008	-31.103	-30.79	-30.968	-31.572	-32.379	-32.953	-32.742	-32.512	-31.783	-30.607	-30.282	-34.281	-42.533	-51.92	-61.153	-68.671	-76.183	-82.88	-83.376	-82.468	-84.965	-86.966	-88.507	-89.869	-85.588	-53.384	-37.745	-33.091	-33.764	-33.516	-33.122	-32.075	-31.341	-31.605	-31.215	-30.918	-30.265	-29.923	-29.735	-29.832	-30.19	-30.181	-29.86	-29.515	-29.075	-29.23	-29.91	-30.617	-31.148	-31.69	-32.657	-33.405	-34.656	-35.686	-36.34	-36.862	-37.287	-37.622	-37.816	-37.719	-37.823	-37.5	-37.22	-37.53	-38.107	-38.598	-39.564	-40.784	-41.726	-42.385	-43.427	-44.867	-46.498
-54.821	-45.754	-41.219	-36.7	-35.843	-35.819	-36.335	-36.902	-37.522	-36.361	-33.078	-29.645	-27.916	-27.025	-26.814	-27.115	-27.373	-27.077	-27.06	-27.634	-27.518	-27.533	-28.142	-27.685	-27.179	-27.067	-27.157	-26.921	-27.104	-26.938	-26.739	-26.805	-26.735	-26.625	-26.503	-26.493	-27.752	-32.515	-40.382	-49.718	-58.843	-67.766	-75.049	-79.789	-80.993	-81.067	-84.059	-86.888	-89.985	-91.279	-86.996	-56.696	-40.023	-32.97	-26.927	-23.867	-22.138	-20.911	-20.054	-19.745	-19.563	-19.53	-19.341	-19.333	-19.697	-20.63	-22.16	-23.852	-24.975	-25.672	-26.484	-27.503	-28.011	-28.004	-26.985	-25.368	-24.603	-24.401	-24.7	-25.397	-25.98	-26.637	-27.779	-29.177	-30.16	-30.594	-31.584	-32.55	-32.682	-32.883	-33.373	-33.698	-34.203	-34.916	-35.223	-36.017	-37.164	-38.273	-39.632
-53.345	-40.988	-38.856	-34.477	-31.734	-30.748	-30.558	-31.137	-32.799	-32.319	-31.5	-29.592	-27.408	-27.943	-27.856	-26.13	-23.431	-21.136	-20.066	-19.856	-19.733	-19.832	-20.612	-21.438	-22.148	-22.938	-22.726	-21.889	-22.452	-24.285	-26.368	-28.346	-29.216	-30.039	-31.227	-32.823	-36.31	-38.672	-44.775	-54.319	-62.728	-69.653	-75.08	-79.927	-82.477	-84.04	-86.63	-86.293	-87.994	-89.643	-85.218	-60.655	-44.346	-35.138	-30.261	-27.824	-25.828	-24.664	-24.172	-23.358	-23.291	-23.957	-24.29	-24.875	-26.013	-27.54	-28.842	-28.052	-26.306	-24.818	-23.487	-22.238	-21.38	-20.818	-20.34	-20.3	-21.862	-24.213	-26.919	-29.327	-30.942	-32.227	-33.891	-34.494	-33.913	-33.15	-31.676	-29.684	-28.408	-27.791	-27.499	-27.234	-27.881	-29.296	-30.287	-31.256	-31.513	-33.415	-37.35
-56.287	-45.71	-42.331	-41.939	-40.345	-39.586	-39.608	-40.513	-41.443	-39.335	-35.563	-31.812	-29.631	-28.972	-28.386	-27.376	-26.127	-25.363	-24.973	-25.05	-25.126	-25.194	-25.557	-25.825	-25.985	-26.006	-25.823	-25.596	-26.027	-26.959	-28.069	-29.15	-30.044	-31.188	-32.598	-35.054	-38.571	-42.796	-50.234	-56.965	-62.761	-67.591	-70.702	-73.145	-74.725	-76.803	-79.502	-80.962	-81.557	-81.672	-77.845	-61.663	-49.491	-43.07	-39.914	-38.071	-36.62	-35.829	-35.255	-34.744	-34.896	-35.485	-35.143	-34.461	-33.655	-31.617	-30.277	-29.133	-28.363	-27.92	-27.758	-27.976	-28.396	-28.592	-29.004	-30.222	-33.12	-36.049	-38.806	-39.981	-39.946	-39.732	-39.225	-38.457	-37.529	-36.868	-36.165	-35.518	-35.087	-34.566	-34.337	-34.314	-34.379	-34.917	-35.564	-35.789	-36.336	-38.409	-42.679
-63.628	-55.557	-52.461	-50.679	-49.061	-49.184	-49.235	-50.032	-48.554	-45.223	-43.332	-41.512	-39.859	-39.292	-38.169	-37.023	-36.598	-36.455	-36.351	-36.619	-36.68	-36.698	-37.148	-37.341	-37.26	-37.15	-36.848	-36.618	-37.132	-37.523	-37.42	-37.862	-37.998	-37.883	-38.081	-37.902	-38.851	-43.548	-49.87	-56.47	-63.538	-70.219	-74.536	-77.494	-80	-82.045	-82.215	-83.283	-86.252	-86.316	-79.788	-60.607	-52.619	-45.767	-43.648	-42.505	-42.632	-42.508	-41.114	-40.057	-40.919	-41.305	-40.802	-39.788	-38.196	-37.024	-35.723	-35.411	-35.05	-35.883	-37.359	-38.685	-39.234	-39.605	-40.165	-41.381	-43.256	-42.904	-41.987	-41.439	-42.027	-43.896	-46.122	-47.368	-46.876	-46.611	-46.147	-45.674	-45.637	-45.497	-45.415	-45.393	-45.448	-46.322	-46.606	-46.912	-47.738	-50.156	-53.179
-66.982	-59.376	-54.237	-50.577	-51.291	-51.762	-50.893	-50.301	-49.156	-41.587	-39.031	-37.785	-37.073	-38.088	-39.458	-39.015	-38.438	-39.164	-39.865	-40.262	-39.962	-39.574	-39.295	-38.345	-37.285	-36.843	-37.226	-38.089	-38.826	-38.856	-37.973	-37.2	-36.668	-35.348	-33.542	-31.569	-31.931	-37.075	-43.81	-51.786	-60.767	-69.674	-77.028	-82.515	-85.377	-86.209	-84.434	-84.482	-84.913	-86.738	-84.877	-57.808	-47.885	-42.603	-41.537	-41.629	-40.638	-39.804	-39.168	-38.982	-39.322	-39.83	-38.097	-35.929	-34.757	-34.804	-34.799	-33.439	-32.364	-32.637	-34.234	-36.922	-40.225	-42.016	-44.242	-43.317	-40.131	-38.685	-36.836	-36.559	-38.356	-41.738	-45.321	-48.209	-48.23	-49.447	-48.948	-48.14	-48.824	-50.644	-50.429	-49.905	-51.776	-51.707	-52.034	-51.682	-51.264	-52.272	-53.981
-62.95	-50.841	-45.949	-42.493	-43.441	-45.034	-43.505	-41.651	-41.468	-37.006	-35.863	-34.147	-32.603	-33.089	-33.097	-32.363	-32.016	-32.373	-33.008	-33.912	-33.516	-33.414	-33.78	-33.066	-32.58	-32.215	-32.283	-32.472	-32.677	-33.246	-34.768	-35.567	-36.204	-37.063	-37.285	-37.335	-39.486	-45.014	-51.723	-59.976	-68.582	-76.682	-83.582	-88.9	-90.232	-90.098	-87.963	-87.543	-86.512	-88.113	-85.981	-61.758	-54.389	-47.209	-43.024	-40.529	-38.025	-37.422	-36.721	-35.808	-36.839	-37.777	-36.069	-34.362	-33.214	-32.263	-31.71	-30.021	-29.251	-28.896	-28.789	-30.388	-34.317	-37.452	-41.016	-40.841	-38.804	-37.585	-37.096	-37.165	-38.824	-40.699	-43.468	-46.205	-47.861	-50.736	-49.425	-47.311	-46.271	-45.619	-43.855	-41.599	-43.09	-43.328	-44.308	-45.879	-46.108	-46.662	-47.633
-63.6	-50.67	-46.592	-43.58	-42.5	-43.108	-41.475	-39.094	-38.889	-40.047	-39.3	-38.185	-36.113	-35.533	-35.443	-35.735	-36.079	-36.299	-36.162	-36.406	-35.824	-36.041	-36.86	-37.037	-37.146	-36.613	-36.716	-37.349	-37.536	-37.499	-38.218	-38.705	-39.713	-41.44	-43.64	-46.453	-50.336	-56.583	-63.65	-71.867	-79.549	-86.57	-89.731	-92.594	-94.867	-93.649	-93.497	-94.856	-94.957	-94.944	-85.38	-65.509	-59.857	-54.174	-49.789	-47.721	-44.689	-42.286	-39.928	-38.567	-37.213	-35.874	-35.115	-33.674	-33.133	-32.639	-33.09	-33.286	-33.738	-34.546	-35.413	-37.993	-41.821	-43.496	-44.642	-43.131	-42.147	-41.585	-42.119	-43.291	-44.806	-47.209	-49.963	-49.057	-49.32	-50.984	-50.888	-50.13	-48.349	-47.967	-46.021	-44.451	-44.27	-44.062	-44.821	-45.753	-46.592	-47.213	-47.274
-69.186	-59.768	-56.269	-54.085	-52.426	-50.408	-49.901	-47.242	-46.416	-45.781	-46.648	-46.965	-46.264	-46.235	-45.903	-44.634	-43.065	-41.832	-40.694	-40.996	-40.726	-40.549	-41.479	-42.744	-43.653	-43.881	-43.474	-43.24	-44.679	-46.64	-48.379	-49.331	-50.266	-51.667	-53.161	-54.603	-57.213	-64.047	-71.641	-77.925	-84.228	-88.081	-89.989	-92.977	-92.312	-93.547	-94.208	-96.317	-97.487	-95.087	-81.474	-64.356	-61.529	-56.385	-54.894	-53.22	-50.165	-48.336	-45.586	-44.182	-43.194	-43.326	-43.742	-43.191	-43.585	-43.595	-44.125	-44.252	-44.353	-44.174	-44.251	-44.77	-46.28	-48.475	-50.753	-51.391	-51.091	-50.673	-51.849	-53.007	-54.155	-55.76	-56.758	-56.616	-56.318	-56.381	-55.646	-55.494	-55.019	-55.218	-54.513	-53.709	-54.308	-54.469	-54.563	-54.653	-56.331	-57.439	-57.585
-74.218	-67.932	-63.44	-60.313	-58.537	-56.485	-56.194	-52.332	-50.005	-48.3	-50.31	-50.765	-51.461	-52.121	-51.453	-49.801	-48.428	-47.385	-46.476	-46.951	-46.715	-46.461	-46.941	-47.416	-47.713	-48.586	-48.477	-47.857	-48.958	-50.581	-51.57	-52.354	-52.818	-53.126	-54.456	-55.504	-58.532	-64.226	-72.851	-81.206	-86.71	-90.687	-93.191	-93.503	-92.702	-92.06	-92.763	-94.407	-96.684	-94.24	-78.712	-59.632	-60.742	-58.462	-56.483	-54.42	-51.851	-50.804	-48.672	-47.471	-46.794	-46.814	-47.64	-48.167	-48.823	-49.541	-49.645	-49.129	-48.955	-48.99	-49.038	-49.49	-51.303	-52.671	-53.877	-53.358	-52.702	-53.508	-55.607	-57.508	-59.132	-58.431	-57.454	-58.365	-58.166	-57.783	-57.111	-57.989	-57.909	-59.281	-59.988	-60.788	-61.078	-60.835	-60	-60.588	-62.334	-64.26	-64.011
-76.426	-71.138	-64.087	-61.737	-62.253	-58.972	-58.913	-56.219	-54.227	-53.36	-54.983	-54.366	-54.025	-53.972	-54.263	-53.453	-52.098	-51.021	-49.816	-50.212	-50.249	-49.966	-50.702	-51.736	-52.265	-52.812	-52.399	-51.233	-52.186	-53.664	-53.429	-53.513	-54.176	-54.629	-56.224	-58.542	-61.383	-65.931	-74.325	-83.295	-88.731	-93.304	-93.062	-92.813	-90.399	-90.743	-90.506	-91.704	-95.254	-94.329	-77.23	-59.445	-62.564	-59.473	-56.106	-54.012	-51.878	-50.493	-48.773	-48.43	-48.104	-47.543	-47.792	-47.566	-48.083	-49.258	-50.279	-51.042	-51.458	-50.643	-49.973	-50.121	-51.81	-53.168	-55.309	-56.275	-55.654	-55.687	-56.469	-56.903	-57.852	-58.341	-57.966	-58.919	-58.48	-58.166	-57.824	-58.868	-60.311	-62.437	-62.654	-62.678	-62.191	-62.353	-62.518	-62.911	-64.134	-63.887	-64.514
-79.155	-74.525	-67.225	-64.428	-63.468	-62.354	-61.595	-59.239	-60.089	-59.036	-58.631	-56.825	-56.249	-56.988	-56.63	-55.349	-54.754	-53.966	-52.838	-53.593	-53.898	-53.396	-53.853	-54.738	-55.234	-55.851	-56.012	-55.117	-55.944	-57.235	-57.055	-57.139	-57.467	-57.908	-59.28	-61.207	-63.65	-69.91	-78.388	-86.756	-90.985	-93.27	-92.253	-92.077	-91.288	-92.31	-93.83	-95.753	-95.737	-95.074	-77.456	-60.847	-64.071	-62.301	-58.424	-55.796	-53.645	-53.135	-51.708	-51.651	-50.768	-50.586	-50.905	-50.312	-51.316	-52.232	-53.168	-54.011	-53.946	-53.675	-53.707	-54.681	-56.238	-57.683	-59.089	-58.386	-57.78	-58.396	-58.867	-60.041	-60.588	-60.82	-60.413	-61.178	-60.963	-61.025	-60.937	-61.545	-61.725	-62.981	-63.258	-63.088	-64.652	-66.135	-65.974	-65.32	-65.722	-65.665	-66.113
-79.64	-75.43	-71.054	-67.403	-66.266	-65.791	-64.417	-63.467	-62.896	-61.569	-60.033	-58.512	-57.427	-57.465	-56.903	-56.382	-57.26	-57.026	-56.066	-56.675	-57.064	-56.763	-56.93	-57.965	-57.855	-58.05	-58.532	-58.407	-58.868	-59.203	-58.677	-58.802	-58.762	-59.093	-60.622	-62.431	-65.509	-72.691	-81.375	-88.431	-91.275	-94.136	-95.331	-91.793	-90.475	-93.001	-93.565	-94.409	-93.205	-94.581	-80.656	-65.585	-66.143	-63.297	-61.349	-59.064	-56.615	-56.381	-54.633	-54.44	-53.923	-54.671	-55.046	-54.582	-55.017	-54.763	-54.947	-55.501	-56.034	-57.103	-57.779	-57.486	-57.686	-59.014	-60.478	-60.163	-59.385	-60.124	-60.374	-61.691	-62.143	-61.746	-61.7	-62.762	-62.144	-62.006	-62.646	-63.044	-63.226	-64.322	-64.928	-64.949	-65.528	-67.369	-67.839	-66.593	-67.669	-67.485	-67.841
-78.316	-75.967	-70.429	-66.678	-64.236	-62.801	-61.192	-60.8	-60.668	-59.112	-56.77	-55.532	-54.659	-54.452	-53.929	-53.609	-53.637	-52.632	-51.638	-51.869	-52.342	-52.784	-53.362	-54.863	-55.501	-56.186	-55.948	-56.521	-57.992	-58.753	-58.146	-58.611	-58.466	-57.97	-58.388	-59.415	-60.819	-65.695	-73.743	-82.321	-88.148	-92.708	-95.946	-93.484	-93.908	-94.537	-93.018	-94.315	-92.086	-93.824	-85.039	-68.858	-62.965	-56.992	-53.978	-52.101	-50.205	-50.186	-49.579	-49.631	-49.363	-49.476	-50.159	-50.89	-51.428	-51.131	-51.338	-51.663	-52.13	-53.025	-53.116	-53.395	-54.323	-55.742	-56.129	-55.75	-56.501	-57.789	-57.063	-56.517	-56.5	-56.832	-58.078	-58.056	-57.572	-57.131	-58.04	-59.18	-60.159	-61.266	-62.111	-61.522	-62.765	-63.873	-63.373	-64.261	-64.337	-63.321	-63.936
-72.157	-67.794	-59.785	-55.231	-52.671	-52.218	-50.58	-49.504	-49.427	-47.907	-44.262	-43.084	-42.57	-42.162	-41.615	-41.323	-41.416	-40.079	-39.003	-38.943	-39.438	-40.336	-40.718	-42.511	-43.816	-44.403	-44.295	-44.768	-45.958	-46.618	-46.469	-47.256	-47.001	-45.995	-45.713	-46.503	-47.993	-53.302	-61.32	-71.231	-79.739	-86.398	-90.735	-91.664	-94.492	-95.669	-94.187	-92.849	-93.431	-94.511	-81.653	-60.439	-52.362	-45.969	-41.438	-39.136	-36.797	-36.915	-36.419	-35.951	-36.029	-36.495	-37.91	-39.825	-40.239	-39.876	-39.268	-38.868	-39.682	-41.726	-41.639	-41.86	-42.584	-43.574	-45.404	-44.881	-44.979	-47.037	-45.754	-44.163	-43.548	-44.009	-46.122	-46.328	-45.882	-45.695	-45.651	-46.705	-48.203	-50.14	-51.163	-51.943	-53.19	-53.824	-53.331	-54.144	-54.513	-53.596	-53.921
